110000$饥饿游戏2:星火燎原(数字IMAX)|2-9123;地心引力(数字IMAX3D)|2-9124;饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;地心引力(数字3D)|2-9136;扫毒|2-9170;无人区|2-9204;扫毒|2-9208;森林战士(数字3D)|2-9210;无人区|2-9225;双雄(数字)|2-9282;四大名捕2(数字3D)|2-9287;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301
120000$饥饿游戏2:星火燎原(数字IMAX)|2-9123;地心引力(数字IMAX3D)|2-9124;饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301;四大名捕2|2-9302
130100$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
130200$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
130300$地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301
130521$饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301
131000$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
140100$饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;四大名捕2(数字3D)|2-9301
140500$扫毒|2-9203;无人区|2-9236;双雄|2-9280
150100$地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2|2-9302
210100$饥饿游戏2:星火燎原(数字IMAX)|2-9123;地心引力(数字IMAX3D)|2-9124;饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;扫毒|2-9208;森林战士(数字3D)|2-9210;森林战士(数字3D)|2-9212;无人区|2-9225;双雄(数字)|2-9282;四大名捕2(数字3D)|2-9287;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301;四大名捕2|2-9302
210200$饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301;四大名捕2|2-9302
210300$地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301
210421$郑和1405——魔海寻踪(数字3D)|2-5362;饥饿游戏2:星火燎原(数字)|2-9125;地心引力(数字3D)|2-9126;扫毒|2-9170;无人区|2-9204;森林战士(数字3D)|2-9210;四大名捕2(数字3D)|2-9301
220100$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
230100$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
230600$饥饿游戏2:星火燎原|2-9131;控制|2-9138;地心引力|2-9141
310000$雷神2:黑暗世界(英文 3D)|2-8987;雷神2:黑暗世界(数字|2-8999;饥饿游戏2:星火燎原(数字IMAX)|2-9123;地心引力(数字IMAX3D)|2-9124;地心引力(数字3D)|2-9126;地心引力(数字3D)|2-9146;地心引力(3D原版)|2-9148;饥饿游戏2:星火燎原(|2-9157;地心引力(数字3D)|2-9160;饥饿游戏2:星火燎原(|2-9164;扫毒|2-9170;无人区|2-9204;森林战士(数字3D)|2-9210;扫毒|2-9213;森林战士(数字3D)|2-9227;森林战士(数字3D)|2-9229;郑和1405——魔海寻|2-9230;森林战士(数字3D)|2-9231;森林战士(数字3D)原版|2-9232;无人区|2-9237;扫毒|2-9250;扫毒|2-9262;无人区|2-9269;四大名捕2|2-9283;四大名捕2(数字3D)|2-9290;双雄(数字)|2-9296;四大名捕2(数字3D)|2-9301;四大名捕2|2-9302;双雄(数字)|2-9308
