"31090902","3-31090902","上海市","310000","沪东工人文化宫","平凉路1500号","","电影院","250","31.264872","121.53918999999996",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;地心引力（数字３Ｄ）国语|3-051200982013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346729573459.jpg","null"
"31081701","3-31081701","上海市","310000","上海龙之梦影城","长宁路1018号龙之梦购物中心9楼","","电影院","250","31.218327","121.41711099999998",,"0","null","风暴（数字３Ｄ）|3-001205962013;扫毒|3-001105232013;地心引力（数字３Ｄ）|3-051200982013;四大名捕２|3-001103052013;无人区|3-001105262013;饥饿游戏２：星火燎原（|3-051100992013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1364449450764.jpg","null"
"31142101","3-31142101","上海市","310000","海上国际影城-南桥百联","百齐路288号4楼","","电影院","250","30.91453449999999","121.48406980000004",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360118740418.jpg","null"
"125","3-125","上海市","310000","星美国际影城-虹口国际店","海宁路330号","","电影院","250","31.250841","121.486036",,"0","null","风暴（数字３Ｄ）|3-001205962013;扫毒|3-001105232013;无人区|3-10997;四大名捕２（数字３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346746733224.jpg","null"
"126","3-126","上海市","310000","星美国际影城-松江乐莫店","环城路555号3楼","","电影院","250","31.00967","121.254687",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-10997","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346746753364.jpg","null"
"127","3-127","上海市","310000","星美国际影城-浦东正大店","陆家嘴西路168号8楼","","电影院","250","31.237027","121.50048",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-10997;饥饿游戏２：星火燎原（|3-051100992013;四大名捕2|3-001103052013;地心引力（数字3D）|3-051200982013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1347328237202.jpg","null"
"DX20002760","3-DX20002760","上海市","310000","上海美亚影城","上海市嘉定区宝安公路3718号永润星辰3楼","","电影院","250","31.325437200000","121.265417400000",,"0","null","四大名捕2（数字3D）|3-001103052013;风暴（数字3D）|3-001205962013;无人区 国语|3-001105262013;扫毒（国语）|3-001105232013;地心引力（数字3D）|3-051200982013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1380268473057.jpg","null"
"31193801","3-31193801","上海市","310000","上影国际影城-宝山店","：永清路700号 宝山体育中心一楼（永乐路6号门进）","","电影院","250","31.4243408","121.37230640000007",,"0","null","无人区|3-001105262013;四大名捕２　　３Ｄ|3-001103052013;风暴　　３Ｄ|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1369640637639.jpg","null"
"DX20002634","3-DX20002634","上海市","310000","上影国际影城-江桥店","曹安公路2300弄288号新世界生活广场7号楼4楼","","电影院","250","31.261056","121.338569",,"0","null","风暴（数字3D）|3-001205962013;无人区|3-001105262013;扫毒|3-001105232013;饥饿游戏2：星火燎原（数字）|3-051100992013;四大名捕2（数字3D）|3-001103052013;地心引力（4D）|3-051200982013;双雄（英文数字）|3-074100842013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1367488206171.jpg","null"
"31073101","3-31073101","上海市","310000","海上国际影城-港汇永华","虹桥路1号6楼","","电影院","250","31.19379","121.43780300000003",,"0","null","风暴（中文　３Ｄ）|3-001205962013;无人区（中／２Ｄ）|3-001105262013;地心引力（数字３Ｄ）|3-051200982013;森林战士（中文２Ｄ）|3-051201002013;扫毒（中文／２Ｄ）|3-001105232013;饥饿游戏２：星火燎原（英文　２Ｄ）|3-051100992013;四大名捕２（中文３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346724272024.jpg","null"
"31113601","3-31113601","上海市","310000","上海世纪沪星影城","上海市闵行区沪星路289弄28号C座4楼","","电影院","250","31.1637318000","121.3357076000",,"0","null","","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1386298611873.jpg","null"
"31113501","3-31113501","上海市","310000","万裕国际影城-七宝店","漕宝路3489号（汇宝百货8楼）","","电影院","250","31.1562995","121.35122019999994",,"0","null","四大名捕２（３Ｄ）|3-001103052013;无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1364290663920.jpg","null"
"31070901","3-31070901","上海市","310000","美罗城超极电影世界","肇家浜路1111号5楼","","电影院","250","31.193385","121.43951400000003",,"0","null","无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;饥饿游戏２：星火燎原（|3-051100992013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1347011048858.jpg","null"
"31162801","3-31162801","上海市","310000","开元地中海影剧院","新松江路927弄4042室","","电影院","250","31.038754","121.21865639999998",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;饥饿游戏２（原版）|3-051100992013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1352087320488.jpg","null"
