110000$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
310000$四大名捕2|3-001103052013;幸福快递|3-001105182013;扫毒|3-001105232013;无人区|3-001105262013;郑和1405—魔海寻踪 |3-001206622012;赤焰战场2|3-051100902013;饥饿游戏2:星火燎原|3-051100992013;雷神2:黑暗世界|3-051200952013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
320100$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
320500$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;雷神2:黑暗世界|3-051200952013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
320583$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
330100$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
340100$四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
440100$周恩来的四个昼夜|3-00110147;意外的恋爱时光|3-001101712013;四大名捕2|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;饥饿游戏2:星火燎原|3-051100992013;雷神2:黑暗世界|3-051200952013;地心引力|3-051200982013;森林战士|3-051201002013;双雄|3-074100842013
